ID,Company Name,YearEstablished,Label_Title,Address Line 1,City,State,Postcode,Country,Address_1Line,GeocodeStatus,Confidence,MatchedAddress,Provider,Timestamp,AddrForQuery,Latitude,Longitude,geo.Confidence,geo.MatchedAddress,geo.GeocodeStatus,geo.Provider,geo.Timestamp
JC0230,FUTURE SPIRITS MALAYSIA SDN. BHD.,,FUTURE SPIRITS MALAYSIA SDN. BHD.,"E-09-08, PLAZA MONT KIARA, 2, JALAN KIARA, MONT KIARA",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"FUTURE SPIRITS MALAYSIA SDN. BHD., E-09-08, PLAZA MONT KIARA, 2, JALAN KIARA, MONT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"FUTURE SPIRITS MALAYSIA SDN. BHD., E-09-08, PLAZA MONT KIARA, 2, JALAN KIARA, MONT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",3.163,101.6753,7,"50480, Malaysia",OK,OpenCage,45945.04915
JC0231,FXF SDN. BHD.,2024,FXF SDN. BHD. (est. 2024),"NO. 26-2, JALAN 24/70A, DESA SRI HARTAMAS",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"FXF SDN. BHD., NO. 26-2, JALAN 24/70A, DESA SRI HARTAMAS, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"FXF SDN. BHD., NO. 26-2, JALAN 24/70A, DESA SRI HARTAMAS, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",3.163,101.6753,7,"50480, Malaysia",OK,OpenCage,45945.04917
JC0232,G.M. CORPORATION SDN. BHD.,,G.M. CORPORATION SDN. BHD.,"NO. 10, LORONG KELULI 1-C, KAWASAN PERINDUSTRIAN BUKIT RAJA, SECTION 7, KLANG",KLANG,SELANGOR,41050,MALAYSIA,"G.M. CORPORATION SDN. BHD., NO. 10, LORONG KELULI 1-C, KAWASAN PERINDUSTRIAN BUKIT RAJA, SECTION 7, KLANG, KLANG, SELANGOR, 41050, MALAYSIA",,,,,,"G.M. CORPORATION SDN. BHD., NO. 10, LORONG KELULI 1-C, KAWASAN PERINDUSTRIAN BUKIT RAJA, SECTION 7, KLANG, KLANG, SELANGOR, 41050, MALAYSIA",,,,,OK,OpenCage,45945.04919
JC0233,G2 MARKETING SDN. BHD.,2021,G2 MARKETING SDN. BHD. (est. 2021),"11 JALAN 51A/225A, ZON PERINDUSTRIAN PJCT, SEKSYEN 51A",PETALING JAYA,SELANGOR,46100,MALAYSIA,"G2 MARKETING SDN. BHD., 11 JALAN 51A/225A, ZON PERINDUSTRIAN PJCT, SEKSYEN 51A, PETALING JAYA, SELANGOR, 46100, MALAYSIA",,,,,,"G2 MARKETING SDN. BHD., 11 JALAN 51A/225A, ZON PERINDUSTRIAN PJCT, SEKSYEN 51A, PETALING JAYA, SELANGOR, 46100, MALAYSIA",3.1026,101.6288,7,"46100, Malaysia",OK,OpenCage,45945.04922
JC0234,GABAN SPICE MANUFACTURING (M) SDN. BHD.,,GABAN SPICE MANUFACTURING (M) SDN. BHD.,"NO. 742, LORONG PERINDUSTRIAN BUKIT MINYAK 11, MK 13, TAMAN PERINDUSTRIAN BUKIT MINYAK",BUKIT MERTAJAM,PULAU PINANG,14000,MALAYSIA,"GABAN SPICE MANUFACTURING (M) SDN. BHD., NO. 742, LORONG PERINDUSTRIAN BUKIT MINYAK 11, MK 13, TAMAN PERINDUSTRIAN BUKIT MINYAK, BUKIT MERTAJAM, PULAU PINANG, 14000, MALAYSIA",,,,,,"GABAN SPICE MANUFACTURING (M) SDN. BHD., NO. 742, LORONG PERINDUSTRIAN BUKIT MINYAK 11, MK 13, TAMAN PERINDUSTRIAN BUKIT MINYAK, BUKIT MERTAJAM, PULAU PINANG, 14000, MALAYSIA",,,,,OK,OpenCage,45945.04925
JC0235,GAOQIAO GLOBAL SERVICE INDUSTRY SDN. BHD.,2014,GAOQIAO GLOBAL SERVICE INDUSTRY SDN. BHD. (est. 2014),"NO. 1-05, VERVE SHOPS, MONT KIARA",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"GAOQIAO GLOBAL SERVICE INDUSTRY SDN. BHD., NO. 1-05, VERVE SHOPS, MONT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"GAOQIAO GLOBAL SERVICE INDUSTRY SDN. BHD., NO. 1-05, VERVE SHOPS, MONT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,OK,OpenCage,45945.04927
JC0236,GBN SDN. BHD.,2022,GBN SDN. BHD. (est. 2022),"C-10-17, EMPIRE DAMANSARA, JALAN PJU 8/8A, DAMANSARA PERDANA",PETALING JAYA,SELANGOR,47820,MALAYSIA,"GBN SDN. BHD., C-10-17, EMPIRE DAMANSARA, JALAN PJU 8/8A, DAMANSARA PERDANA, PETALING JAYA, SELANGOR, 47820, MALAYSIA",,,,,,"GBN SDN. BHD., C-10-17, EMPIRE DAMANSARA, JALAN PJU 8/8A, DAMANSARA PERDANA, PETALING JAYA, SELANGOR, 47820, MALAYSIA",3.1571,101.6019,7,"47820, Malaysia",OK,OpenCage,45945.04929
JC0237,GD JAPAN CORPORATE HEALTHCARE ASIA SDN. BHD.,,GD JAPAN CORPORATE HEALTHCARE ASIA SDN. BHD.,"B3-05 GLOBAL DOCTORS CENTRE, BAYU WALK, JALAN KIARA 2, MONT KIARA",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"GD JAPAN CORPORATE HEALTHCARE ASIA SDN. BHD., B3-05 GLOBAL DOCTORS CENTRE, BAYU WALK, JALAN KIARA 2, MONT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"GD JAPAN CORPORATE HEALTHCARE ASIA SDN. BHD., B3-05 GLOBAL DOCTORS CENTRE, BAYU WALK, JALAN KIARA 2, MONT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",3.163,101.6753,7,"50480, Malaysia",OK,OpenCage,45945.04932
JC0238,GDAY CORPORATION (M) SDN. BHD.,,GDAY CORPORATION (M) SDN. BHD.,"LOT 133, JALAN SRI EHSAN 7 TAMAN SRI EHSAN, KEPONG ",KUALA LUMPUR,KUALA LUMPUR,52100,MALAYSIA,"GDAY CORPORATION (M) SDN. BHD., LOT 133, JALAN SRI EHSAN 7 TAMAN SRI EHSAN, KEPONG , KUALA LUMPUR, KUALA LUMPUR, 52100, MALAYSIA",,,,,,"GDAY CORPORATION (M) SDN. BHD., LOT 133, JALAN SRI EHSAN 7 TAMAN SRI EHSAN, KEPONG , KUALA LUMPUR, KUALA LUMPUR, 52100, MALAYSIA",,,,,OK,OpenCage,45945.04934
JC0239,GIFUTEC (M) SDN. BHD.,,GIFUTEC (M) SDN. BHD.,"LOT 28, KAWASAN PERINDUSTRIAN ESTATE, KANTHAN",CHEMOR,PERAK,31200,MALAYSIA,"GIFUTEC (M) SDN. BHD., LOT 28, KAWASAN PERINDUSTRIAN ESTATE, KANTHAN, CHEMOR, PERAK, 31200, MALAYSIA",,,,,,"GIFUTEC (M) SDN. BHD., LOT 28, KAWASAN PERINDUSTRIAN ESTATE, KANTHAN, CHEMOR, PERAK, 31200, MALAYSIA",4.7211,101.1189,7,"Chemor, Perak, Malaysia",OK,OpenCage,45945.04937
JC0240,GLASART HOUSE SDN. BHD.,,GLASART HOUSE SDN. BHD.,"UNIT G-5D, G FLOOR, WISMA UOA II, 21 JALAN PINANG",KUALA LUMPUR,KUALA LUMPUR,50450,MALAYSIA,"GLASART HOUSE SDN. BHD., UNIT G-5D, G FLOOR, WISMA UOA II, 21 JALAN PINANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,,"GLASART HOUSE SDN. BHD., UNIT G-5D, G FLOOR, WISMA UOA II, 21 JALAN PINANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",3.1512,101.7091,7,"50450, Malaysia",OK,OpenCage,45945.04939
JC0241,GLICO MALAYSIA SDN. BHD.,,GLICO MALAYSIA SDN. BHD.,"LOT 7-03 & 7-3A, TOWER A, VERTICAL BUSINESS SUITES, JALAN KERINCHI, BANGSAR SOUTH, KERINCHI ",KUALA LUMPUR,KUALA LUMPUR,59200,MALAYSIA,"GLICO MALAYSIA SDN. BHD., LOT 7-03 & 7-3A, TOWER A, VERTICAL BUSINESS SUITES, JALAN KERINCHI, BANGSAR SOUTH, KERINCHI , KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,,"GLICO MALAYSIA SDN. BHD., LOT 7-03 & 7-3A, TOWER A, VERTICAL BUSINESS SUITES, JALAN KERINCHI, BANGSAR SOUTH, KERINCHI , KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,OK,OpenCage,45945.04942
JC0242,GLOBAL ECO CHEMICALS SDN. BHD.,,GLOBAL ECO CHEMICALS SDN. BHD.,"PLO116, JALAN RUMBIA1, TANJUNG LANGSAT INDUSTRIAL COMPLEX",PASIR GUDANG,JOHOR,81700,MALAYSIA,"GLOBAL ECO CHEMICALS SDN. BHD., PLO116, JALAN RUMBIA1, TANJUNG LANGSAT INDUSTRIAL COMPLEX, PASIR GUDANG, JOHOR, 81700, MALAYSIA",,,,,,"GLOBAL ECO CHEMICALS SDN. BHD., PLO116, JALAN RUMBIA1, TANJUNG LANGSAT INDUSTRIAL COMPLEX, PASIR GUDANG, JOHOR, 81700, MALAYSIA",1.4693,104.0069,9,"Kampung Tanjung Langsat, Johor, Malaysia",OK,OpenCage,45945.04944
JC0243,GLOBAL HITECH CALIBRATION SDN. BHD.,,GLOBAL HITECH CALIBRATION SDN. BHD.,"NO. 2-1, BLOCK E, JALAN PERUBATAN 3, PANDAN INDAH",KUALA LUMPUR,KUALA LUMPUR,55100,MALAYSIA,"GLOBAL HITECH CALIBRATION SDN. BHD., NO. 2-1, BLOCK E, JALAN PERUBATAN 3, PANDAN INDAH, KUALA LUMPUR, KUALA LUMPUR, 55100, MALAYSIA",,,,,,"GLOBAL HITECH CALIBRATION SDN. BHD., NO. 2-1, BLOCK E, JALAN PERUBATAN 3, PANDAN INDAH, KUALA LUMPUR, KUALA LUMPUR, 55100, MALAYSIA",3.1366,101.7172,7,"55100, Malaysia",OK,OpenCage,45945.04947
JC0244,GO BEYOND (M) SDN. BHD.,,GO BEYOND (M) SDN. BHD.,"3A-1-13, STRAITS QUAY (2183), JALAN SERI TANJUNG PINANG",TANJUNG TOKONG,PULAU PINANG,10470,MALAYSIA,"GO BEYOND (M) SDN. BHD., 3A-1-13, STRAITS QUAY (2183), JALAN SERI TANJUNG PINANG, TANJUNG TOKONG, PULAU PINANG, 10470, MALAYSIA",,,,,,"GO BEYOND (M) SDN. BHD., 3A-1-13, STRAITS QUAY (2183), JALAN SERI TANJUNG PINANG, TANJUNG TOKONG, PULAU PINANG, 10470, MALAYSIA",,,,,OK,OpenCage,45945.04952
JC0245,GOEMON SDN. BHD.,2023,GOEMON SDN. BHD. (est. 2023),"WATER ARENA CAFE, MONT KIARA PALMA, JALAN KIARA, MONT KIARA",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"GOEMON SDN. BHD., WATER ARENA CAFE, MONT KIARA PALMA, JALAN KIARA, MONT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"GOEMON SDN. BHD., WATER ARENA CAFE, MONT KIARA PALMA, JALAN KIARA, MONT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",3.163,101.6753,7,"50480, Malaysia",OK,OpenCage,45945.04954
JC0246,GOMA FOREST  SDN. BHD.,2022,GOMA FOREST  SDN. BHD. (est. 2022),"C-1-13A-3A, NEO DAMANSARA, JALAN PJU 8/1, DAMANSARA PERDANA",PETALING JAYA,SELANGOR,47820,MALAYSIA,"GOMA FOREST  SDN. BHD., C-1-13A-3A, NEO DAMANSARA, JALAN PJU 8/1, DAMANSARA PERDANA, PETALING JAYA, SELANGOR, 47820, MALAYSIA",,,,,,"GOMA FOREST  SDN. BHD., C-1-13A-3A, NEO DAMANSARA, JALAN PJU 8/1, DAMANSARA PERDANA, PETALING JAYA, SELANGOR, 47820, MALAYSIA",,,,,OK,OpenCage,45945.04958
JC0247,GORAKU MANAGEMENT SDN. BHD.,2018,GORAKU MANAGEMENT SDN. BHD. (est. 2018),"39-G, JALAN 23/70A, DESA SRI HARTAMAS",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"GORAKU MANAGEMENT SDN. BHD., 39-G, JALAN 23/70A, DESA SRI HARTAMAS, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"GORAKU MANAGEMENT SDN. BHD., 39-G, JALAN 23/70A, DESA SRI HARTAMAS, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",3.163,101.6753,7,"50480, Malaysia",OK,OpenCage,45945.0496
JC0248,GRANDLUX (M)  SDN. BHD.,2024,GRANDLUX (M)  SDN. BHD. (est. 2024),"C6-1, 1ST FLOOR, JALAN SELAMAN 1, DATARAN PALMA",AMPANG,SELANGOR,68000,MALAYSIA,"GRANDLUX (M)  SDN. BHD., C6-1, 1ST FLOOR, JALAN SELAMAN 1, DATARAN PALMA, AMPANG, SELANGOR, 68000, MALAYSIA",,,,,,"GRANDLUX (M)  SDN. BHD., C6-1, 1ST FLOOR, JALAN SELAMAN 1, DATARAN PALMA, AMPANG, SELANGOR, 68000, MALAYSIA",,,,,OK,OpenCage,45945.04962
JC0249,GRANT THORNTON MALAYSIA,,GRANT THORNTON MALAYSIA,"LEVEL 11, SHERATON IMPERIAL COURT, JALAN SULTAN ISMAIL",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"GRANT THORNTON MALAYSIA, LEVEL 11, SHERATON IMPERIAL COURT, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"GRANT THORNTON MALAYSIA, LEVEL 11, SHERATON IMPERIAL COURT, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",3.1447,101.6951,7,"50250, Malaysia",OK,OpenCage,45945.04966
JC0250,GREAT VIP SDN. BHD.,2013,GREAT VIP SDN. BHD. (est. 2013),"NO. 18, JALAN SAKTI 1, TAMAN CENTURY",JOHOR BAHRU,JOHOR,80250,MALAYSIA,"GREAT VIP SDN. BHD., NO. 18, JALAN SAKTI 1, TAMAN CENTURY, JOHOR BAHRU, JOHOR, 80250, MALAYSIA",,,,,,"GREAT VIP SDN. BHD., NO. 18, JALAN SAKTI 1, TAMAN CENTURY, JOHOR BAHRU, JOHOR, 80250, MALAYSIA",1.4842,103.7588,9,"Taman Century, Johor, Malaysia",OK,OpenCage,45945.04969
JC0251,GREEN INTERNATIONAL TRADING SDN. BHD.,2020,GREEN INTERNATIONAL TRADING SDN. BHD. (est. 2020),"UNIT B-5-4, BLOCK B, 189, JALAN TUN RAZAK",KUALA LUMPUR,KUALA LUMPUR,50400,MALAYSIA,"GREEN INTERNATIONAL TRADING SDN. BHD., UNIT B-5-4, BLOCK B, 189, JALAN TUN RAZAK, KUALA LUMPUR, KUALA LUMPUR, 50400, MALAYSIA",,,,,,"GREEN INTERNATIONAL TRADING SDN. BHD., UNIT B-5-4, BLOCK B, 189, JALAN TUN RAZAK, KUALA LUMPUR, KUALA LUMPUR, 50400, MALAYSIA",3.149,101.697,7,"50400, Malaysia",OK,OpenCage,45945.04972
JC0252,GREEN MARINA ENERGY SDN. BHD.,2022,GREEN MARINA ENERGY SDN. BHD. (est. 2022),"LOT 4.88 (BOX 269), 4TH FLOOR, WISMA CENTRAL, JALAN AMPANG",KUALA LUMPUR,KUALA LUMPUR,50450,MALAYSIA,"GREEN MARINA ENERGY SDN. BHD., LOT 4.88 (BOX 269), 4TH FLOOR, WISMA CENTRAL, JALAN AMPANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,,"GREEN MARINA ENERGY SDN. BHD., LOT 4.88 (BOX 269), 4TH FLOOR, WISMA CENTRAL, JALAN AMPANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,OK,OpenCage,45945.04976
JC0253,GS PAPERBOARD & PACKAGING SDN. BHD. (GSPP),,GS PAPERBOARD & PACKAGING SDN. BHD. (GSPP),"LOT 6066 & 6067, JALAN HAJI ABDUL MANAN",KLANG,SELANGOR,41050,MALAYSIA,"GS PAPERBOARD & PACKAGING SDN. BHD. (GSPP), LOT 6066 & 6067, JALAN HAJI ABDUL MANAN, KLANG, SELANGOR, 41050, MALAYSIA",,,,,,"GS PAPERBOARD & PACKAGING SDN. BHD. (GSPP), LOT 6066 & 6067, JALAN HAJI ABDUL MANAN, KLANG, SELANGOR, 41050, MALAYSIA",,,,,OK,OpenCage,45945.04978
JC0254,GS YUASA BATTERY MALAYSIA SDN. BHD.,,GS YUASA BATTERY MALAYSIA SDN. BHD.,"LOT 1385, KAWASAN PERUSAHAAN, TIKAM BATU",SUNGAI PETANI,KEDAH,08600,MALAYSIA,"GS YUASA BATTERY MALAYSIA SDN. BHD., LOT 1385, KAWASAN PERUSAHAAN, TIKAM BATU, SUNGAI PETANI, KEDAH, 08600, MALAYSIA",,,,,,"GS YUASA BATTERY MALAYSIA SDN. BHD., LOT 1385, KAWASAN PERUSAHAAN, TIKAM BATU, SUNGAI PETANI, KEDAH, 08600, MALAYSIA",5.7803,100.5201,7,"08600, Malaysia",OK,OpenCage,45945.04981
JC0255,GTJ HOLDINGS MALAYSIA SDN. BHD.,2022,GTJ HOLDINGS MALAYSIA SDN. BHD. (est. 2022),"23-06, ONE CENTRAL PARK, NO.2 JALAN RESIDEN 2, DESA PARKCITY",KUALA LUMPUR,KUALA LUMPUR,52200,MALAYSIA,"GTJ HOLDINGS MALAYSIA SDN. BHD., 23-06, ONE CENTRAL PARK, NO.2 JALAN RESIDEN 2, DESA PARKCITY, KUALA LUMPUR, KUALA LUMPUR, 52200, MALAYSIA",,,,,,"GTJ HOLDINGS MALAYSIA SDN. BHD., 23-06, ONE CENTRAL PARK, NO.2 JALAN RESIDEN 2, DESA PARKCITY, KUALA LUMPUR, KUALA LUMPUR, 52200, MALAYSIA",,,,,OK,OpenCage,45945.04983
JC0256,GVAI SDN. BHD.,2023,GVAI SDN. BHD. (est. 2023),"A2-11-3A, SOHO SUITES @ KLCC, NO. 20, JALAN PERAK",KUALA LUMPUR,KUALA LUMPUR,50450,MALAYSIA,"GVAI SDN. BHD., A2-11-3A, SOHO SUITES @ KLCC, NO. 20, JALAN PERAK, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,,"GVAI SDN. BHD., A2-11-3A, SOHO SUITES @ KLCC, NO. 20, JALAN PERAK, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",3.1512,101.7091,7,"50450, Malaysia",OK,OpenCage,45945.04987
JC0257,H&S COMMERCE (MALAYSIA)  SDN. BHD.,,H&S COMMERCE (MALAYSIA)  SDN. BHD.,"B336, LOT G02-G07, LEVEL 3, PLATINUM SENTRAL, JALAN STESEN SENTRAL 2, SENTRAL 2, KUALA LUMPUR SENTRAL",KUALA LUMPUR,KUALA LUMPUR,50470,MALAYSIA,"H&S COMMERCE (MALAYSIA)  SDN. BHD., B336, LOT G02-G07, LEVEL 3, PLATINUM SENTRAL, JALAN STESEN SENTRAL 2, SENTRAL 2, KUALA LUMPUR SENTRAL, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,,"H&S COMMERCE (MALAYSIA)  SDN. BHD., B336, LOT G02-G07, LEVEL 3, PLATINUM SENTRAL, JALAN STESEN SENTRAL 2, SENTRAL 2, KUALA LUMPUR SENTRAL, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,OK,OpenCage,45945.0499
JC0258,HAKKO PRODUCTS SDN. BHD.,,HAKKO PRODUCTS SDN. BHD.,"NO. 22 JALAN PEMBERITA U1/49, SEKSYEN U1, TEMASYA INDUSTRIAL PARK, GLENMARIE",SHAH ALAM,SHAH ALAM,40150,MALAYSIA,"HAKKO PRODUCTS SDN. BHD., NO. 22 JALAN PEMBERITA U1/49, SEKSYEN U1, TEMASYA INDUSTRIAL PARK, GLENMARIE, SHAH ALAM, SHAH ALAM, 40150, MALAYSIA",,,,,,"HAKKO PRODUCTS SDN. BHD., NO. 22 JALAN PEMBERITA U1/49, SEKSYEN U1, TEMASYA INDUSTRIAL PARK, GLENMARIE, SHAH ALAM, SHAH ALAM, 40150, MALAYSIA",,,,,OK,OpenCage,45945.04992
JC0259,HAKUHODO MALAYSIA SDN. BHD.,,HAKUHODO MALAYSIA SDN. BHD.,"UNIT A-13-01, LEVEL 13, BLOCK A, MENARA MUSTAPHA KAMAL, PJ TRADE CENTRE, NO. 8, JALAN PJU 8/8A, BANDAR DAMANSARA PERDANA",PETALING JAYA,SELANGOR,47820,MALAYSIA,"HAKUHODO MALAYSIA SDN. BHD., UNIT A-13-01, LEVEL 13, BLOCK A, MENARA MUSTAPHA KAMAL, PJ TRADE CENTRE, NO. 8, JALAN PJU 8/8A, BANDAR DAMANSARA PERDANA, PETALING JAYA, SELANGOR, 47820, MALAYSIA",,,,,,"HAKUHODO MALAYSIA SDN. BHD., UNIT A-13-01, LEVEL 13, BLOCK A, MENARA MUSTAPHA KAMAL, PJ TRADE CENTRE, NO. 8, JALAN PJU 8/8A, BANDAR DAMANSARA PERDANA, PETALING JAYA, SELANGOR, 47820, MALAYSIA",3.1571,101.6019,7,"47820, Malaysia",OK,OpenCage,45945.04995
JC0260,HAMADATEC SDN. BHD.,,HAMADATEC SDN. BHD.,"LOT 22&23, JALAN HI-TECH4, KULIM HI-TECH PARK (PHASE1)",KULIM,KEDAH,09090,MALAYSIA,"HAMADATEC SDN. BHD., LOT 22&23, JALAN HI-TECH4, KULIM HI-TECH PARK (PHASE1), KULIM, KEDAH, 09090, MALAYSIA",,,,,,"HAMADATEC SDN. BHD., LOT 22&23, JALAN HI-TECH4, KULIM HI-TECH PARK (PHASE1), KULIM, KEDAH, 09090, MALAYSIA",5.36499,100.56177,6,"Kulim, Kedah, Malaysia",OK,OpenCage,45945.05002
JC0261,HAN TONG SPRING INDUSTRIES SDN. BHD.,,HAN TONG SPRING INDUSTRIES SDN. BHD.,"NO 8, 8A & 5A, JALAN HAJI SA'AT, SUNGAI TIRAM",ULU TIRAM,JOHOR,81800,MALAYSIA,"HAN TONG SPRING INDUSTRIES SDN. BHD., NO 8, 8A & 5A, JALAN HAJI SA'AT, SUNGAI TIRAM, ULU TIRAM, JOHOR, 81800, MALAYSIA",,,,,,"HAN TONG SPRING INDUSTRIES SDN. BHD., NO 8, 8A & 5A, JALAN HAJI SA'AT, SUNGAI TIRAM, ULU TIRAM, JOHOR, 81800, MALAYSIA",1.6728,103.6325,7,"81800, Malaysia",OK,OpenCage,45945.05005
JC0262,HANA SUTERA SDN. BHD.,,HANA SUTERA SDN. BHD.,"1-17-02 LANAI KIARA CONDO, NO. 1, JALAN KIARA 3, BUKIT KIARA",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"HANA SUTERA SDN. BHD., 1-17-02 LANAI KIARA CONDO, NO. 1, JALAN KIARA 3, BUKIT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"HANA SUTERA SDN. BHD., 1-17-02 LANAI KIARA CONDO, NO. 1, JALAN KIARA 3, BUKIT KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",3.163,101.6753,7,"50480, Malaysia",OK,OpenCage,45945.05007
JC0263,HANANO (MALAYSIA) SDN. BHD.,,HANANO (MALAYSIA) SDN. BHD.,"LOT 9, JALAN P2/18, SECTION 2 BANDAR TEKNOLOGI KAJANG",SEMENYIH,SELANGOR,43500,MALAYSIA,"HANANO (MALAYSIA) SDN. BHD., LOT 9, JALAN P2/18, SECTION 2 BANDAR TEKNOLOGI KAJANG, SEMENYIH, SELANGOR, 43500, MALAYSIA",,,,,,"HANANO (MALAYSIA) SDN. BHD., LOT 9, JALAN P2/18, SECTION 2 BANDAR TEKNOLOGI KAJANG, SEMENYIH, SELANGOR, 43500, MALAYSIA",2.9982,101.8017,7,"43500, Malaysia",OK,OpenCage,45945.05011
JC0264,HANKYU HANSHIN EXPRESS (M) SDN. BHD.,,HANKYU HANSHIN EXPRESS (M) SDN. BHD.,"NO 21, JALAN TS 6/10, TAMAN INDUSTRI SUBANG",SUBANG JAYA,SELANGOR,47500,MALAYSIA,"HANKYU HANSHIN EXPRESS (M) SDN. BHD., NO 21, JALAN TS 6/10, TAMAN INDUSTRI SUBANG, SUBANG JAYA, SELANGOR, 47500, MALAYSIA",,,,,,"HANKYU HANSHIN EXPRESS (M) SDN. BHD., NO 21, JALAN TS 6/10, TAMAN INDUSTRI SUBANG, SUBANG JAYA, SELANGOR, 47500, MALAYSIA",,,,,OK,OpenCage,45945.05015
JC0265,HANWA (MALAYSIA) SDN. BHD.,,HANWA (MALAYSIA) SDN. BHD.,"LOT 19-5, LEVEL 19, MENARA HAP SENG 2, NO. 1, JALAN P.RAMLEE",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"HANWA (MALAYSIA) SDN. BHD., LOT 19-5, LEVEL 19, MENARA HAP SENG 2, NO. 1, JALAN P.RAMLEE, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"HANWA (MALAYSIA) SDN. BHD., LOT 19-5, LEVEL 19, MENARA HAP SENG 2, NO. 1, JALAN P.RAMLEE, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,OK,OpenCage,45945.05018
JC0266,HARDOLASS MALAYSIA SDN. BHD.,2021,HARDOLASS MALAYSIA SDN. BHD. (est. 2021),"3-05-03, TOWER 3, UOA BUSINES PARK, NO. 1, JALAN PENGATURCARAAN U1/51A, SEKSYEN 1",SHAH ALAM,SELANGOR,40150,MALAYSIA,"HARDOLASS MALAYSIA SDN. BHD., 3-05-03, TOWER 3, UOA BUSINES PARK, NO. 1, JALAN PENGATURCARAAN U1/51A, SEKSYEN 1, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,,"HARDOLASS MALAYSIA SDN. BHD., 3-05-03, TOWER 3, UOA BUSINES PARK, NO. 1, JALAN PENGATURCARAAN U1/51A, SEKSYEN 1, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,OK,OpenCage,45945.05021
JC0267,HARIMATEC MALAYSIA SDN. BHD.,,HARIMATEC MALAYSIA SDN. BHD.,"LOT 62049, JALAN PORTLAND, TASEK INDUSTRIAL ESTATE",IPOH,PERAK,31400,MALAYSIA,"HARIMATEC MALAYSIA SDN. BHD., LOT 62049, JALAN PORTLAND, TASEK INDUSTRIAL ESTATE, IPOH, PERAK, 31400, MALAYSIA",,,,,,"HARIMATEC MALAYSIA SDN. BHD., LOT 62049, JALAN PORTLAND, TASEK INDUSTRIAL ESTATE, IPOH, PERAK, 31400, MALAYSIA",4.6114,101.1043,7,"31400, Malaysia",OK,OpenCage,45945.05023
